REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,POSTAL_CODE,CENSUS_BLOCK_CODE,LATITUDE83,LONGITUDE83,ACCURACY_VALUE,REF_POINT_DESC,HDATUM_DESC
110054864009,HYDRIL USA DISTRIBUTION - HHP,18000 EASTEX FWY,HUMBLE,HARRIS,TX201,77396-4520,4.82E+14,29.9795,-95.27721,30,CENTER OF A FACILITY OR STATION,NAD83
110054864036,MONT BELVIEU TERMINAL,10319 HWY 146,MONT BELVIEU,CHAMBERS,48071,77580,4.81E+14,29.843056,-94.895278,15,ADMINISTRATIVE BUILDING,NAD83
110054864376,CHANNEL GREENHUNTER BIOREFINERY AND TERMINALS,13605 INDUSTRIAL RD,HOUSTON,HARRIS,48201,77015-6818,4.82E+14,29.75465,-95.18737,30,CENTER OF A FACILITY OR STATION,NAD83
110054865213,VALERO REFINING MONT BELVIEU UDGD,1802 N LOOP 207 MONT BELVIEU TX 77580,MONT BELVIEU TX,CHAMBERS,48071,77580,NA,NA,NA,NA,NA,NAD83
110054866784,MATERIALS SCIENCE TECHNOLOGY INC - MARKET DEVELOPMENT,3607 N LOOP 336 W,CONROE,MONTGOMERY,48339,77304,NA,NA,NA,NA,NA,NAD83
110054867792,"ROYAL PURPLE, LLC",1 ROYAL PURPLE LN,PORTER,MONTGOMERY,48339,77365,4.83E+14,30.10159,-95.22875,30,CENTER OF A FACILITY OR STATION,NAD83
110054867916,MPOWER SPECIALTY CHEMICALS,30683 FM 529 RD,BROOKSHIRE,WALLER,48473,77423-9131,4.85E+14,29.87426,-95.90215,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110055261336,PORT ARTHUR DOCK,2420 DOWLING ROAD,PORT ARTHUR,JEFFERSON,NA,77640,4.82E+14,29.830739,-93.967324,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110055415224,ACCREDO PACKAGING SUGAR LAND MANUFACTURING FACILITY,12682 CARDINAL MDW,SUGAR LAND,FORT BEND,48157,77478,NA,NA,NA,NA,NA,NAD83
110055415242,TOTAL SPECIALTIES USA BAYPORT,12212 PORT RD HDA,PASADENA,HARRIS,48201,77507,4.82E+14,29.602491,-95.014932,NA,PLANT ENTRANCE (GENERAL),NAD83
110055499553,BLENPAC SERVICES,226 TEXAS CITY WYE,LA MARQUE,GALVESTON,48167,77568,4.82E+14,29.333624,-94.931234,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110055499571,NA INDUSTRIES PASADENA,4631 OLD HWY 146 SUITE A,SEABROOK,HARRIS,48201,77586,4.82E+14,29.600902,-95.022533,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110055506796,"COOLGAS, INC. DBA A-GAS AMERICAS",30045 FM 2978 RD,MAGNOLIA,MONTGOMERY,48339,77354,4.83E+14,30.18755,-95.5932,30,CENTER OF A FACILITY OR STATION,NAD83
110055948122,CLEARWATER INTERNATIONAL PASADENA WAREHOUSE,9770 NEW CENTURY DR STE 800,PASADENA,HARRIS,48201,775071844,4.82E+14,29.64931,-95.08779,30,CENTER OF A FACILITY OR STATION,NAD83
110055948364,STAPLES CONTRACT & COMMERCIAL,6400 HOLLISTER ST,HOUSTON,HARRIS,48201,770406809,4.82E+14,29.85722,-95.50521,30,CENTER OF A FACILITY OR STATION,NAD83
110055951288,AIR LIQUIDE LARGE INDUSTRIES U.S. LP-FREEPORT HPU,HIGHWAY 332,FREEPORT,BRAZORIA,48039,77541,4.80E+14,28.980354,-95.353421,25,CENTER OF A FACILITY OR STATION,NAD83
110056336139,JACKRABBIT SERVICES,568 568 COUNTY ROAD 2073,HULL,LIBERTY,48291,77564-5840,NA,NA,NA,NA,NA,NAD83
110056494217,BATTLEGROUND OIL SPECIALITY TERMINAL,1836 MILLER CUT OFF RD,LA PORTE,HARRIS,48201,775711706,4.82E+14,29.711089,-95.067028,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110056537804,"THE LUBRIZOL CORPORATION, DEER PARK PLANT",41 TIDAL ROAD,DEER PARK,HARRIS,48201,77536-0158,4.82E+14,29.71747,-95.11328,30,CENTER OF A FACILITY OR STATION,NAD83
110056638526,ARKEMA INC. - HOUSTON TEXAS PLANT,2231 HADEN ROAD,HOUSTON,HARRIS,48201,77015,4.82E+14,29.760597,-95.171863,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110056685074,FREEPORT HYDROCHLOR,2301 BRAZOSPORT BLVD,FREEPORT,BRAZORIA,NA,77541,4.80E+14,28.981692,-95.376501,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110056955521,AGRIFOS FERTILIZER L.L.C.,2001 JACKSON ROAD,PASADENA,HARRIS,48201,77506,4.82E+14,29.736528,-95.198139,25,POINT WHERE SUBSTANCE IS RELEASED,NAD83
110056955647,AIR LIQUIDE FREEPORT HPU PLANT,FM 523 OYSTER CREEK DIVISION OC-409 (GATE 9),FREEPORT,BRAZORIA,NA,77541,4.80E+14,28.950047,-95.2909,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110056955987,ALBEMARLE CORP,2500 N. SOUTH ST.,PASADENA,HARRIS,48201,775030000,4.82E+14,29.742498,-95.165513,12,POINT WHERE SUBSTANCE IS RELEASED,NAD83
110056961480,ENTERPRISE PRODUCTS - MONT BELVIEU FACILITY,10207 FM 1942 RD,BAYTOWN,CHAMBERS,48071,77523,4.81E+14,29.857573,-94.912893,NA,CENTER OF A FACILITY OR STATION,NAD83
110056967368,MARATHON PETROLEUM COMPANY LP,502 10TH ST. SOUTH,TEXAS CITY,GALVESTON,48167,77590,4.82E+14,29.379167,-94.909444,25,ADMINISTRATIVE BUILDING,NAD83
110056970568,CHEVRON PHILLIPS CHEMICAL SWEENY OLD OCEAN FACILITIES,21441 LOOP 419,SWEENY,BRAZORIA,TX039,77480,NA,NA,NA,NA,NA,NAD83
110057068523,UTEX INDUSTRIES,116A INDUSTRIAL CT,CONROE,MONTGOMERY,48339,77301-4029,4.83E+14,30.31448,-95.43313,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110057185479,"LAYNE INLINER, LLC - BAYTOWN",4701 DECKER,BAYTOWN,HARRIS,48201,77520,4.82E+14,29.77207,-95.01573,30,CENTER OF A FACILITY OR STATION,NAD83
110057205162,PALMER LOGISTICS BAY AREA,13001 BAY AREA BLVD,PASADENA,HARRIS,48201,77507,4.82E+14,29.642182,-95.047382,30,LOADING FACILITY,NAD83
110057254028,STARPAK CORP,9690 W. WINGFOOT,HOUSTON,HARRIS,48201,77041,4.82E+14,29.84019,-95.532864,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110057396045,RAVAGO MANUFACTURING AMERICAS,13001 ALMEDA RD.,HOUSTON,HARRIS,48201,77045,4.82E+14,29.62078,-95.4167,30,CENTER OF A FACILITY OR STATION,NAD83
110057651606,"ENDURO COMPOSITES, INC.",16602 CENTRAL GREEN BLVD.,HOUSTON,HARRIS,NA,77032,4.82E+14,29.96183,-95.37606,30,CENTER OF A FACILITY OR STATION,NAD83
110057780977,CLOCK SPRING,621 LOCKHAVEN DR HOUSTON,HOUSTON,HARRIS,48201,77073,4.82E+14,29.98986,-95.4145,30,CENTER OF A FACILITY OR STATION,NAD83
110058113704,HOUSTON REFINING LP,12000 LAWNDALE,HOUSTON,HARRIS,48201,77017,4.82E+14,29.7125,-95.235833,NA,CENTER OF A FACILITY OR STATION,NAD83
110058209219,IGLOO PRODUCTS CORP.,777 IGLOO RD.,KATY,FORT BEND,NA,77494,4.85E+14,29.780714,-95.901344,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110058289784,GREENS PORT CRUDE BY RAIL TERMINAL,13609 INDUSTRIAL ROAD,HOUSTON,HARRIS,48201,77015,4.82E+14,29.755413,-95.188229,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110059190021,"TOTAL PETROCHEMICALS USA, INC.",HWY. 366 & 32ND STREET,PORT ARTHUR,JEFFERSON,NA,77642,NA,NA,NA,NA,NA,NAD83
110059337506,HUNTSMAN CORPORATION,2701 SPUR 136,PORT NECHES,JEFFERSON,48245,77651,4.82E+14,29.979925,-93.944071,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110059441037,PALMER LOGISTICS,13001 BAY AREA BLVD,PASADENA,HARRIS,48201,77507,4.82E+14,29.64297,-95.04688,30,CENTER OF A FACILITY OR STATION,NAD83
110059455174,APRM INC,95 SOUTHBELT INDUSTRIAL DR,HOUSTON,HARRIS,48201,77047,4.82E+14,29.58698,-95.42325,30,CENTER OF A FACILITY OR STATION,NAD83
110059673919,ALIEF OIL RECYCLERS,12217 6TH ST,HOUSTON,HARRIS,48201,77072-5312,4.82E+14,29.71317,-95.59519,30,CENTER OF A FACILITY OR STATION,NAD83
110059674115,AIRGAS USA LA PORTE REGION,616 MILLER CUT OFF RD,LA PORTE,HARRIS,48201,775719826,4.82E+14,29.70352,-95.06687,30,CENTER OF A FACILITY OR STATION,NAD83
110059674446,JEFFERSON GAS PROCESSING,14504 ROLLINS RD,WINNIE,JEFFERSON,48245,77665-9018,4.82E+14,29.83266,-94.342439,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110059708678,CEMEX HUMBLE READY MIX PLANT,15409 OLD HUMBLE RD,HUMBLE,HARRIS,48201,77396,4.82E+14,29.94414,-95.279547,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110059763000,AIR PRODUCTS LLC - PASADENA SMR,1423 HWY 225,PASADENA,HARRIS,48201,77506,4.82E+14,29.716011,-95.200573,NA,NA,NAD83
110059763536,GALVESTON BAY REFINERY,2401 FIFTH AVENUE SOUTH,TEXAS CITY,GALVESTON,48167,77592,4.82E+14,29.374444,-94.925,NA,CENTER OF A FACILITY OR STATION,NAD83
110059775989,RUSSS OIL FILTER DISPOSAL,307 307 FONTAINE ST,CROSBY,HARRIS,48201,77532-6283,NA,NA,NA,NA,NA,NAD83
110059776112,ESCO PLASTICS,32920 DECKER PRAIRIE RD,MAGNOLIA,MONTGOMERY,48339,773558495,4.83E+14,30.13351,-95.6701,30,CENTER OF A FACILITY OR STATION,NAD83
110059776121,FAROUK SYSTEMS RICHY RD WAREHOUSE,20805 FERNBUSH LN,HOUSTON,HARRIS,48201,77073-3599,4.82E+14,29.9937,-95.4003,30,CENTER OF A FACILITY OR STATION,NAD83
110059809989,KURARAY AMERICA VINYLS,12342 STRANG ROAD,LA PORTE,HARRIS,48201,77571,4.82E+14,29.702719,-95.03659,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110060240957,CELANESE,GUN RANGE,PASADENA,HARRIS,48201,77507,NA,NA,NA,NA,NA,NAD83
110060241019,KEMIRA CHEMICALS,11505 KEM HIGHWAY 225,LA PORTE,HARRIS,48201,77571,NA,NA,NA,NA,NA,NAD83
110060241126,DOW CHEMICAL,119 HIGHWAY 225,LA PORTE,HARRIS,48201,77571,NA,NA,NA,NA,NA,NAD83
110060241331,BAKER HUGHES - SPECIALTY POLYMERS AND AQUANESS,13103 BAYPARK RD,PASADENA,HARRIS,48201,77507,4.82E+14,29.641816,-95.065398,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110060241885,PRAXAIR PORT ARTHUR,1801 GULFWAY DR,PORT ARTHUR,JEFFERSON,48245,776404416,4.82E+14,29.89028,-93.9368,30,CENTER OF A FACILITY OR STATION,NAD83
110060257617,BAKER HUGHES OILFIELD OPERATIONS INC,9902 SHELDON RD,HOUSTON,HARRIS,48201,77049,4.82E+14,29.85963,-95.12802,30,CENTER OF A FACILITY OR STATION,NAD83
110060258634,CONROE PLASTICS MOLDING (CPM),1700 ORVAL RD,CONROE,MONTGOMERY,48339,77301,4.83E+14,30.300973,-95.427213,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110060259704,SEATEX - PASADENA,9730 BAY AREA BLVD,PASADENA,HARRIS,TX201,77507-1866,4.82E+14,29.6052,-95.06222,30,CENTER OF A FACILITY OR STATION,NAD83
110060261041,AJ HURT JR INC DBA THE HURT CO,3310 ALICE ST,HOUSTON,HARRIS,48201,770214604,4.82E+14,29.69396,-95.37619,30,CENTER OF A FACILITY OR STATION,NAD83
110060261185,KIOR CORP,13001 BAY PARK RD,PASADENA,HARRIS,48201,77507,4.82E+14,29.640313,-95.065384,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110060261746,ITW POLYMERS COATINGS NA,12055 CUTTEN RD,HOUSTON,HARRIS,48201,77066,4.82E+14,29.95533,-95.52418,30,CENTER OF A FACILITY OR STATION,NAD83
110061084829,MHBA CHOCOLATE BAYOU PLANT,FM 2917 FROM STATE RD 35 HEAD SE,ALVIN,BRAZORIA,48039,77512,4.80E+14,29.246153,-95.208725,NA,NA,NAD83
110061552831,GE OIL & GAS- HYDRIL HUMBLE PLANT,18000 EASTEX FREEWAY,"HUMBLE,",HARRIS,NA,77396,4.82E+14,29.9795,-95.27721,30,CENTER OF A FACILITY OR STATION,NAD83
110061565747,EXXONMOBIL - BTEC,5200 BAYWAY DR,BAYTOWN,HARRIS,48201,77520,4.82E+14,29.74397,-95.02764,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110061575576,"GREIF, INC",9280 BAYTHORNE DR,HOUSTON,HARRIS,NA,77041,4.82E+14,29.842412,-95.521799,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110061654856,K-SOLV,1015 LAKESIDE DR,CHANNELVIEW,HARRIS,48201,77530,4.82E+14,29.76785,-95.10361,30,CENTER OF A FACILITY OR STATION,NAD83
110061671043,ROCKWOOD LITHIUM INC,10150 BAY AREA BLVD,PASADENA,HARRIS,48201,77507,4.82E+14,29.607735,-95.056178,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110061712687,"SEKISUI SPECIALTY CHEMICALS AMERICA, LLC. - PASADENA PLANT",1423 PASADENA FWY,PASADENA,HARRIS,48201,77506,4.82E+14,29.716059,-95.189998,5,CENTER OF FACILITY,NAD83
110061715791,TEXAS DISTRIBUTION SERVICES,13609 INDUSTRIAL ROAD,HOUSTON,HARRIS,48201,77015,4.82E+14,29.755413,-95.188229,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110062118505,"THE GOODYEAR TIRE & RUBBER COMPANY, BEAUMONT CHEMICAL PLANT",11357 IH 10 EAST,BEAUMONT,JEFFERSON,48245,77705,4.82E+14,29.974564,-94.216583,30,FACILITY CENTROID,NAD83
110062250031,HUNTSMAN PETROCHEMICAL LLC - PORT NECHES,6001 HIGHWAY 366,PORT NECHES,JEFFERSON,NA,77651,4.82E+14,29.988885,-93.97581,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110062279225,PFP TECHNOLOGY,29738 GOYNES ROAD,KATY,WALLER,48473,77493,4.85E+14,29.85327,-95.88408,30,CENTER OF A FACILITY OR STATION,NAD83
110062306598,PHILLIPS 66 COMPANY - FREEPORT TERMINAL MIDSTREAM,S.H. 36 & FM 1495,FREEPORT,BRAZORIA,48039,77541,NA,NA,NA,NA,NA,NAD83
110062912503,FLOWCRETE NORTH AMERICA,616 SPRING HILL DR STE 100,SPRING,HARRIS,48201,77386-6046,4.83E+14,30.122341,-95.433196,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110062913147,THERMO FLUIDS,8635 8635 HOWTON ST,HOUSTON,HARRIS,48201,77028-4813,NA,NA,NA,NA,NA,NAD83
110062913245,PRO-PLASTICS BAYTHORNE FACILITY,9530 BAYTHORNE DR,HOUSTON,HARRIS,48201,77041-7712,4.82E+14,29.84305,-95.52797,30,CENTER OF A FACILITY OR STATION,NAD83
110063186403,CALUMET PENRECO DICKINSON,4401 PARK AVENUE,DICKINSON,GALVESTON,48167,77539,4.82E+14,29.45949,-95.04409,30,CENTER OF A FACILITY OR STATION,NAD83
110063385661,ENDURANCE COMPOSITES,8130 MCHARD RD,HOUSTON,FORT BEND,48157,77053,4.82E+14,29.58129,-95.44738,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110063678060,SOUTH HOUSTON GREEN POWER SITE,2501 5TH AVENUE SOUTH,TEXAS CITY,GALVESTON,48167,77590,4.82E+14,29.37914,-94.93072,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110063678079,PRAXAIR TEXAS CITY HYDROGEN COMPLEX,2401 5TH AVE S,TEXAS CITY,GALVESTON,48167,775908349,4.82E+14,29.37912,-94.92901,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110063681724,REFINERY SPECIALTIES HEMPSTEAD FACILITY,38106 FM 3346 RD,HEMPSTEAD,WALLER,48473,774452003,4.85E+14,30.054246,-96.039944,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110063890847,PASADENA TERMINAL,1030 ETHYL RD,PASADENA,HARRIS,48201,77503,4.82E+14,29.743456,-95.16848,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110063945085,APPELT TERMINAL,EAST OF BELTWAY 8 AND NORTH OF JACINTOPORT BOULEVARD NEAR THE HOUSTON SHIP CHANNEL,HOUSTON,HARRIS,48201,77015,4.82E+14,29.75655,-95.144386,NA,NA,NAD83
110063955411,HOUSTON ASPHALT TERMINAL,9702 CLINTON DR,HOUSTON,HARRIS,48201,77029,4.82E+14,29.732575,-95.256873,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110063955420,LA PORTE SMR,11450 W FARIRMONT PKWY,LA PORTE,HARRIS,48201,77571,4.82E+14,29.647139,-95.055467,NA,NA,NAD83
110063958016,PORT ARTHUR PLANT,FROM INTX OF HWY 69 MEMORIAL BLVD AND HWY 73 GO 2.,PORT ARTHUR,JEFFERSON,48245,77641,4.82E+14,29.862942,-93.977817,NA,NA,NAD83
110064013099,MARTIN OPERATING PARTNERSHIP LP GALVESTON DOCK,200 PENNZOIL ROAD,GALVESTON,GALVESTON,48167,77553,4.82E+14,29.32196,-94.78804,30,CENTER OF A FACILITY OR STATION,NAD83
110064014347,AMAZONCOM SERVICES - HOU1,8120 HUMBLE WESTFIELD RD,HUMBLE,HARRIS,48201,77338-4142,4.82E+14,30.00132,-95.303097,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064034922,"AXIALL EAGEL US 2 LLC - LA PORTE - LA PORTE, TX",1901 AVENUE H AT 16TH STREET,LA PORTE,HARRIS,NA,77571,4.82E+14,29.654833,-95.036528,NA,NA,NAD83
110064036715,FLOTEK CHEMISTRY,19914 GH CIRCLE,WALLER,WALLER,48473,77484,4.85E+14,30.05546,-95.94611,30,CENTER OF A FACILITY OR STATION,NAD83
110064068093,HOUSTON TERMINAL,12325 N. FREEWAY,HOUSTON,HARRIS,48201,77060,4.82E+14,29.93489,-95.36619,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064100440,LAKE CREEK FACILITY,9810 FM 1448,MAGNOLIA,MONTGOMERY,48339,77355,4.83E+14,30.230278,-95.616667,NA,NA,NAD83
110064116264,BAYPORT PLANT,"13200 BAYPARK RD, PASADENA, TX",PASADENA,HARRIS,TX201,77507,4.82E+14,29.644031,-95.065419,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064116781,TECHNO SYSTEMS,552 INDEPENDENCE PKWY,LA PORTE,HARRIS,48201,77571,4.82E+14,29.70988,-95.09091,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064116987,SOUTH COAST PTF,9317 E AVENUE S,HOUSTON,HARRIS,48201,770122331,4.82E+14,29.72263,-95.261971,200,PLANT ENTRANCE (GENERAL),NAD83
110064117012,PORT FACILITY,9317 E AVENUE S,HOUSTON,HARRIS,48201,77001,4.82E+14,29.724869,-95.260931,NA,NA,NAD83
110064118244,THE LUBRIZOL CORPORATION,2759 INDEPENDENCE PKWY S STE A,DEER PARK,HARRIS,48201,77536,4.82E+14,29.74342,-95.08997,30,CENTER OF A FACILITY OR STATION,NAD83
110064118761,HOUSTON MARINE SERVICES BAYTOWN TERMINAL,850 INDEPENDENCE PKWY N,BAYTOWN,HARRIS,NA,775201039,4.82E+14,29.75472,-95.07028,NA,NA,NAD83
110064119181,KOPPERS INDUSTRIES INC HOUSTON TAR PLANT,GREENSPORT INDL PARK GATE 5,HOUSTON,HARRIS,48201,77015,4.82E+14,29.752678,-95.204591,80,UNKNOWN,NAD83
110064203115,"WHITE OAK OPERATING COMPANY, LLC",8700 N. FREEWAY,HOUSTON,HARRIS,TX201,77037,4.82E+14,29.93489,-95.36619,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064203730,OCCIDENTAL CHEMICAL CORP. - DEER PARK VCM SITE 3,5900 HWY 225,DEER PARK,HARRIS,48201,77536,NA,NA,NA,NA,NA,NAD83
110064203847,BEAUMONT CHEMICAL PLANT,IH-10 EAST AT SMITH ROAD,BEAUMONT,JEFFERSON,48245,77705,4.82E+14,30.09588,-94.10458,30,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064212276,AMERICAN ACRYL LP,4631 OLD HIGHWAY 146,SEABROOK,HARRIS,48201,77586,4.82E+14,29.600902,-95.022533,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064303677,BPX FILMS LP,4949 WINDFERN,HOUSTON,HARRIS,48201,77041,4.82E+14,29.84206,-95.53699,30,CENTER OF A FACILITY OR STATION,NAD83
110064303748,PLACID REFINING,12927 HIGHWAY 146 N,MONT BELVIEU,CHAMBERS,48071,77580,4.81E+14,29.8684,-94.893079,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064303828,THIRD COAST PACKAGING,18410 W CLOVER LANE,FRIENDSWOOD,GALVESTON,48167,77546,4.80E+14,29.3036,-95.145,NA,NA,NAD83
110064375260,CHEMOURS LA PORTE PLANT,12350 STRANG ROAD,LA PORTE,HARRIS,48201,775710847,4.82E+14,29.702727,-95.036211,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064386944,DIAMOND FIBERGLASS HOUSTON PLANT,13805 INDUSTRIAL RD,HOUSTON,HARRIS,48201,770156822,4.82E+14,29.752418,-95.184873,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064436374,THOMAS PETROLEUM LLC SEMINOLE,1891 US HWY 62-180 W,SEMINOLE,GRIMES,48185,79360,4.82E+14,32.71897,-102.64505,NA,CENTER OF FACILITY,NAD83
110064450277,CRT OIL,2420A S GULFWAY DR,PORT ARTHUR,JEFFERSON,NA,77640,NA,NA,NA,NA,NA,NAD83
110064465127,PFP INDUSTRIES,34011 SUNSET LN,BROOKSHIRE,WALLER,48473,774238517,4.85E+14,29.8785,-95.95845,30,CENTER OF A FACILITY OR STATION,NAD83
110064465289,PETROMAX REFINING CO LLC,1519 SHELDON RD,HOUSTON,HARRIS,48201,77015,4.82E+14,29.751789,-95.122864,NA,NA,NAD83
110064465305,BETHYL LABORATORIES,25043 W FM 1097 RD,MONTGOMERY,MONTGOMERY,48339,77356-6406,4.83E+14,30.41526,-95.73207,30,CENTER OF A FACILITY OR STATION,NAD83
110064612762,BIGLER PASADENA FACILITY,1500 SOUTH ST,PASADENA,HARRIS,TX201,77503,4.82E+14,29.739165,-95.171749,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064671886,PRECISION URETHANE & MACHINE,612 3RD ST,HEMPSTEAD,WALLER,48473,77445-4826,4.85E+14,30.09853,-96.07022,30,CENTER OF A FACILITY OR STATION,NAD83
110064847206,APPELT TERMINAL,2500 APPELT DR,HOUSTON,HARRIS,TX201,77015,4.82E+14,29.762663,-95.141229,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110064847652,POLY VINYL ALCOHOL PLANT,13100 BAY AREA BLVD,LA PORTE,HARRIS,TX201,77571,4.82E+14,29.646324,-95.04681,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110066943605,BLUE CUBE OPERATIONS FREEPORT,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,48039,77541,NA,NA,NA,NA,NA,NAD83
110066988120,BOSTCO TERMINAL,1836 MILLER CUT OFF ROAD,LA PORTE,HARRIS,48201,77571,4.82E+14,29.711089,-95.067028,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110067040703,CLEAR LAKE PLANT,9502 BAYPORT BLVD,PASADENA,HARRIS,48201,775071498,4.82E+14,29.625819,-95.061592,NA,CENTER OF A FACILITY OR STATION,NAD83
110067040847,EQUILON LUBRICANTS CO DEER PARK,5900 HWY 225,DEER PARK,HARRIS,48201,77536,4.82E+14,29.710967,-95.119144,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110067042006,CHEMICAL SPECIALTY PLANT,2775 GULF STATES ROAD,BEAUMONT,JEFFERSON,48245,77704,4.82E+14,30.061002,-94.068815,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110067107151,CALUMET PENRECO DICKINSON PLANT,4401 PARK AVENUE,DICKINSON,GALVESTON,48167,77539,4.82E+14,29.45949,-95.04409,30,CENTER OF A FACILITY OR STATION,NAD83
110067115981,BIO-MEDICAL & PHARM. MFG. CORP.,4311 SOUTH DR,HOUSTON,FORT BEND,NA,77053,4.82E+14,29.58569,-95.44352,30,CENTER OF A FACILITY OR STATION,NAD83
110067130660,LA PORTE SMR,11450 W. FAIRMONT PARKWAY,LA PORTE,HARRIS,48201,77571,4.82E+14,29.651494,-95.053576,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110067200460,SOLVAY USA INC.,5761 UNDERWOOD ROAD,PASADENA,HARRIS,48201,77507,4.82E+14,29.62901,-95.08694,30,CENTER OF A FACILITY OR STATION,NAD83
110067249267,SYNTHETIC OILS & LUBRICANTS OF TEXAS,300B DELTA PKWY,BAYTOWN,CHAMBERS,48071,77523,4.81E+14,29.7714,-94.88851,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110067263071,AFTON CHEMICAL CORPORATION,1000 N SOUTH ST,PASADENA,HARRIS,48201,77503,4.82E+14,29.734056,-95.17,3,WATER RELEASE PIPE,NAD83
110067267638,KROGER MAINTENANCE,680 GELLHORN DR,HOUSTON,HARRIS,48201,77029-1404,4.82E+14,29.77784,-95.272,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110067426529,MONSANTO CHOCOLATE BAYOU,FM 2917,ALVIN,BRAZORIA,48039,77511-0000,4.80E+14,29.231225,-95.196088,50,NA,NAD83
110067659064,FLOWCRETE NORTH AMERICA - SPRING,616 SPRING HILL DR,SPRING,MONTGOMERY,48339,77386,4.83E+14,30.122341,-95.433196,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110067678392,DOW BEAUMONT ANILINE,5470 N TWIN CITY HWY STE A,NEDERLAND,JEFFERSON,48245,77627,4.82E+14,30.015406,-94.029378,NA,NA,NAD83
110069234661,KINDER MORGAN CRUDE AND CONDENSATE LLC,407 CLINTON DR,GALENA PARK,HARRIS,48201,77547,4.82E+14,29.732598,-95.220457,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110069265066,"UTEX INDUSTRIES, INC.",116 A INDUSTRIAL COURT,CONROE,MONTGOMERY,48339,77301,4.83E+14,30.315039,-95.43366,NA,NA,NAD83
110069266261,"KURARAY AMERICA INC., POVAL BU",13100 BAY AREA BLVD.,PASADENA,HARRIS,48201,77507,4.82E+14,29.646324,-95.04681,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110069408876,COVESTRO LLC,8500 W BAY RD,BAYTOWN,CHAMBERS,48071,77523,4.81E+14,29.747285,-94.912741,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110069446157,AMERIPOL SYNPOL CORP,1215 MAIN ST,PORT NECHES,JEFFERSON,48245,77651,4.82E+14,29.990873,-93.947833,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
